id,name,input,compiler,threads,real,usr,sys,cores
318,ferret,simmedium,gcc-pthreads,2,0m0.729s,0m1.172s,0m0.041s,31
319,ferret,simlarge,gcc-pthreads,2,0m3.027s,0m6.172s,0m0.125s,31
320,ferret,native,gcc-pthreads,2,4m43.693,6m10.938,0m3.289s,31
321,ferret,simdev,gcc-pthreads,2,0m0.023s,0m0.030s,0m0.003s,32
322,ferret,simsmall,gcc-pthreads,2,0m0.251s,0m0.328s,0m0.016s,32
323,ferret,simmedium,gcc-pthreads,2,0m0.748s,0m1.213s,0m0.054s,32
324,ferret,simlarge,gcc-pthreads,2,0m3.058s,0m6.760s,0m0.115s,32
325,ferret,native,gcc-pthreads,2,4m40.399,6m15.754,0m2.862s,32
326,ferret,simdev,gcc-pthreads,4,0m0.020s,0m0.022s,0m0.008s,1
327,ferret,simsmall,gcc-pthreads,4,0m0.413s,0m0.360s,0m0.021s,1
328,ferret,simmedium,gcc-pthreads,4,0m1.375s,0m1.257s,0m0.060s,1
329,ferret,simlarge,gcc-pthreads,4,0m8.104s,0m7.707s,0m0.127s,1
330,ferret,native,gcc-pthreads,4,6m42.173,6m29.187,0m2.546s,1
331,ferret,simdev,gcc-pthreads,4,0m0.022s,0m0.029s,0m0.003s,2
332,ferret,simsmall,gcc-pthreads,4,0m0.298s,0m0.389s,0m0.015s,2
333,ferret,simmedium,gcc-pthreads,4,0m0.896s,0m1.290s,0m0.048s,2
334,ferret,simlarge,gcc-pthreads,4,0m3.679s,0m6.561s,0m0.105s,2
335,ferret,native,gcc-pthreads,4,4m51.218,6m25.394,0m2.322s,2
336,ferret,simdev,gcc-pthreads,4,0m0.022s,0m0.029s,0m0.005s,3
337,ferret,simsmall,gcc-pthreads,4,0m0.289s,0m0.379s,0m0.017s,3
338,ferret,simmedium,gcc-pthreads,4,0m0.781s,0m1.257s,0m0.044s,3
339,ferret,simlarge,gcc-pthreads,4,0m3.053s,0m6.382s,0m0.154s,3
340,ferret,native,gcc-pthreads,4,4m55.450,6m31.776,0m2.391s,3
341,ferret,simdev,gcc-pthreads,4,0m0.024s,0m0.031s,0m0.005s,4
342,ferret,simsmall,gcc-pthreads,4,0m0.372s,0m0.390s,0m0.023s,4
343,ferret,simmedium,gcc-pthreads,4,0m0.801s,0m1.322s,0m0.057s,4
344,ferret,simlarge,gcc-pthreads,4,0m3.082s,0m6.244s,0m0.134s,4
345,ferret,native,gcc-pthreads,4,4m45.953,6m22.021,0m2.310s,4
346,ferret,simdev,gcc-pthreads,4,0m0.022s,0m0.027s,0m0.006s,5
347,ferret,simsmall,gcc-pthreads,4,0m0.276s,0m0.362s,0m0.019s,5
348,ferret,simmedium,gcc-pthreads,4,0m0.718s,0m1.162s,0m0.050s,5
349,ferret,simlarge,gcc-pthreads,4,0m3.013s,0m6.141s,0m0.132s,5
350,ferret,native,gcc-pthreads,4,4m54.947,6m24.993,0m2.922s,5
351,ferret,simdev,gcc-pthreads,4,0m0.020s,0m0.026s,0m0.004s,6
352,ferret,simsmall,gcc-pthreads,4,0m0.253s,0m0.335s,0m0.015s,6
353,ferret,simmedium,gcc-pthreads,4,0m0.785s,0m1.281s,0m0.057s,6
354,ferret,simlarge,gcc-pthreads,4,0m2.935s,0m6.104s,0m0.098s,6
355,ferret,native,gcc-pthreads,4,4m50.641,6m21.090,0m2.452s,6
356,ferret,simdev,gcc-pthreads,4,0m0.021s,0m0.029s,0m0.003s,7
357,ferret,simsmall,gcc-pthreads,4,0m0.255s,0m0.341s,0m0.014s,7
358,ferret,simmedium,gcc-pthreads,4,0m0.827s,0m1.353s,0m0.048s,7
359,ferret,simlarge,gcc-pthreads,4,0m3.025s,0m6.345s,0m0.134s,7
360,ferret,native,gcc-pthreads,4,4m55.915,6m31.744,0m2.556s,7
361,ferret,simdev,gcc-pthreads,4,0m0.022s,0m0.029s,0m0.005s,8
362,ferret,simsmall,gcc-pthreads,4,0m0.275s,0m0.363s,0m0.017s,8
363,ferret,simmedium,gcc-pthreads,4,0m0.799s,0m1.291s,0m0.056s,8
364,ferret,simlarge,gcc-pthreads,4,0m2.947s,0m6.108s,0m0.136s,8
365,ferret,native,gcc-pthreads,4,4m57.777,6m32.146,0m1.974s,8
366,ferret,simdev,gcc-pthreads,4,0m0.023s,0m0.030s,0m0.004s,9
367,ferret,simsmall,gcc-pthreads,4,0m0.267s,0m0.350s,0m0.015s,9
368,ferret,simmedium,gcc-pthreads,4,0m0.787s,0m1.293s,0m0.061s,9
369,ferret,simlarge,gcc-pthreads,4,0m3.086s,0m7.024s,0m0.161s,9
370,ferret,native,gcc-pthreads,4,4m50.018,6m23.647,0m2.642s,9
371,ferret,simdev,gcc-pthreads,4,0m0.022s,0m0.029s,0m0.004s,10
372,ferret,simsmall,gcc-pthreads,4,0m0.271s,0m0.354s,0m0.021s,10
373,ferret,simmedium,gcc-pthreads,4,0m0.750s,0m1.213s,0m0.045s,10
374,ferret,simlarge,gcc-pthreads,4,0m2.992s,0m6.234s,0m0.160s,10
375,ferret,native,gcc-pthreads,4,4m49.876,6m27.435,0m2.171s,10
376,ferret,simdev,gcc-pthreads,4,0m0.024s,0m0.028s,0m0.008s,11
377,ferret,simsmall,gcc-pthreads,4,0m0.286s,0m0.366s,0m0.022s,11
378,ferret,simmedium,gcc-pthreads,4,0m0.770s,0m1.271s,0m0.045s,11
379,ferret,simlarge,gcc-pthreads,4,0m3.262s,0m6.795s,0m0.155s,11
380,ferret,native,gcc-pthreads,4,4m49.946,6m28.335,0m2.510s,11
381,ferret,simdev,gcc-pthreads,4,0m0.023s,0m0.031s,0m0.004s,12
382,ferret,simsmall,gcc-pthreads,4,0m0.278s,0m0.364s,0m0.016s,12
383,ferret,simmedium,gcc-pthreads,4,0m0.726s,0m1.176s,0m0.062s,12
384,ferret,simlarge,gcc-pthreads,4,0m3.069s,0m6.366s,0m0.160s,12
385,ferret,native,gcc-pthreads,4,4m58.355,6m33.234,0m2.037s,12
386,ferret,simdev,gcc-pthreads,4,0m0.023s,0m0.031s,0m0.003s,13
387,ferret,simsmall,gcc-pthreads,4,0m0.281s,0m0.370s,0m0.016s,13
388,ferret,simmedium,gcc-pthreads,4,0m0.779s,0m1.277s,0m0.041s,13
389,ferret,simlarge,gcc-pthreads,4,0m3.121s,0m6.916s,0m0.103s,13
390,ferret,native,gcc-pthreads,4,4m46.833,6m15.879,0m2.358s,13
391,ferret,simdev,gcc-pthreads,4,0m0.023s,0m0.031s,0m0.004s,14
392,ferret,simsmall,gcc-pthreads,4,0m0.277s,0m0.359s,0m0.020s,14
393,ferret,simmedium,gcc-pthreads,4,0m0.772s,0m1.279s,0m0.043s,14
394,ferret,simlarge,gcc-pthreads,4,0m2.967s,0m6.111s,0m0.098s,14
395,ferret,native,gcc-pthreads,4,4m45.867,6m27.152,0m2.602s,14
396,ferret,simdev,gcc-pthreads,4,0m0.022s,0m0.027s,0m0.008s,15
397,ferret,simsmall,gcc-pthreads,4,0m0.274s,0m0.362s,0m0.018s,15
398,ferret,simmedium,gcc-pthreads,4,0m0.784s,0m1.287s,0m0.054s,15
399,ferret,simlarge,gcc-pthreads,4,0m2.916s,0m6.366s,0m0.146s,15
400,ferret,native,gcc-pthreads,4,4m46.380,6m23.926,0m2.979s,15
401,ferret,simdev,gcc-pthreads,4,0m0.022s,0m0.025s,0m0.007s,16
402,ferret,simsmall,gcc-pthreads,4,0m0.254s,0m0.328s,0m0.020s,16
403,ferret,simmedium,gcc-pthreads,4,0m0.776s,0m1.271s,0m0.048s,16
404,ferret,simlarge,gcc-pthreads,4,0m2.956s,0m6.038s,0m0.160s,16
405,ferret,native,gcc-pthreads,4,4m52.040,6m24.083,0m2.434s,16
406,ferret,simdev,gcc-pthreads,4,0m0.021s,0m0.026s,0m0.006s,17
407,ferret,simsmall,gcc-pthreads,4,0m0.260s,0m0.342s,0m0.018s,17
408,ferret,simmedium,gcc-pthreads,4,0m0.781s,0m1.302s,0m0.047s,17
409,ferret,simlarge,gcc-pthreads,4,0m2.994s,0m6.245s,0m0.138s,17
410,ferret,native,gcc-pthreads,4,4m44.388,6m19.799,0m2.231s,17
411,ferret,simdev,gcc-pthreads,4,0m0.022s,0m0.028s,0m0.004s,18
412,ferret,simsmall,gcc-pthreads,4,0m0.280s,0m0.359s,0m0.016s,18
413,ferret,simmedium,gcc-pthreads,4,0m0.777s,0m1.211s,0m0.052s,18
414,ferret,simlarge,gcc-pthreads,4,0m3.000s,0m6.142s,0m0.093s,18
415,ferret,native,gcc-pthreads,4,4m48.928,6m17.538,0m2.512s,18
416,ferret,simdev,gcc-pthreads,4,0m0.022s,0m0.027s,0m0.007s,19
417,ferret,simsmall,gcc-pthreads,4,0m0.256s,0m0.328s,0m0.026s,19
418,ferret,simmedium,gcc-pthreads,4,0m0.787s,0m1.288s,0m0.048s,19
419,ferret,simlarge,gcc-pthreads,4,0m2.883s,0m5.967s,0m0.128s,19
420,ferret,native,gcc-pthreads,4,4m46.138,6m19.603,0m2.742s,19
421,ferret,simdev,gcc-pthreads,4,0m0.023s,0m0.028s,0m0.005s,20
422,ferret,simsmall,gcc-pthreads,4,0m0.280s,0m0.363s,0m0.017s,20
423,ferret,simmedium,gcc-pthreads,4,0m0.752s,0m1.256s,0m0.057s,20
424,ferret,simlarge,gcc-pthreads,4,0m3.009s,0m6.070s,0m0.152s,20
425,ferret,native,gcc-pthreads,4,4m45.221,6m22.418,0m2.869s,20
426,ferret,simdev,gcc-pthreads,4,0m0.024s,0m0.032s,0m0.004s,21
427,ferret,simsmall,gcc-pthreads,4,0m0.256s,0m0.334s,0m0.021s,21
428,ferret,simmedium,gcc-pthreads,4,0m0.745s,0m1.199s,0m0.041s,21
429,ferret,simlarge,gcc-pthreads,4,0m3.260s,0m6.983s,0m0.102s,21
430,ferret,native,gcc-pthreads,4,4m50.283,6m23.299,0m2.539s,21
431,ferret,simdev,gcc-pthreads,4,0m0.022s,0m0.030s,0m0.003s,22
432,ferret,simsmall,gcc-pthreads,4,0m0.261s,0m0.343s,0m0.012s,22
433,ferret,simmedium,gcc-pthreads,4,0m0.730s,0m1.174s,0m0.044s,22
434,ferret,simlarge,gcc-pthreads,4,0m2.874s,0m5.851s,0m0.129s,22
435,ferret,native,gcc-pthreads,4,4m40.278,6m14.406,0m2.431s,22
436,ferret,simdev,gcc-pthreads,4,0m0.022s,0m0.027s,0m0.007s,23
437,ferret,simsmall,gcc-pthreads,4,0m0.252s,0m0.332s,0m0.013s,23
438,ferret,simmedium,gcc-pthreads,4,0m0.738s,0m1.194s,0m0.051s,23
439,ferret,simlarge,gcc-pthreads,4,0m2.933s,0m6.114s,0m0.122s,23
440,ferret,native,gcc-pthreads,4,4m54.123,6m30.449,0m2.409s,23
441,ferret,simdev,gcc-pthreads,4,0m0.023s,0m0.030s,0m0.005s,24
442,ferret,simsmall,gcc-pthreads,4,0m0.261s,0m0.335s,0m0.020s,24
443,ferret,simmedium,gcc-pthreads,4,0m0.743s,0m1.198s,0m0.043s,24
444,ferret,simlarge,gcc-pthreads,4,0m3.205s,0m6.564s,0m0.117s,24
445,ferret,native,gcc-pthreads,4,4m44.273,6m17.719,0m3.052s,24
446,ferret,simdev,gcc-pthreads,4,0m0.023s,0m0.028s,0m0.006s,25
447,ferret,simsmall,gcc-pthreads,4,0m0.252s,0m0.338s,0m0.011s,25
448,ferret,simmedium,gcc-pthreads,4,0m0.757s,0m1.263s,0m0.050s,25
449,ferret,simlarge,gcc-pthreads,4,0m3.115s,0m6.420s,0m0.146s,25
450,ferret,native,gcc-pthreads,4,4m43.617,6m15.554,0m2.463s,25
451,ferret,simdev,gcc-pthreads,4,0m0.023s,0m0.028s,0m0.006s,26
452,ferret,simsmall,gcc-pthreads,4,0m0.268s,0m0.348s,0m0.016s,26
453,ferret,simmedium,gcc-pthreads,4,0m0.734s,0m1.177s,0m0.058s,26
454,ferret,simlarge,gcc-pthreads,4,0m3.086s,0m6.489s,0m0.126s,26
455,ferret,native,gcc-pthreads,4,4m45.771,6m21.346,0m2.299s,26
456,ferret,simdev,gcc-pthreads,4,0m0.022s,0m0.025s,0m0.006s,27
457,ferret,simsmall,gcc-pthreads,4,0m0.262s,0m0.339s,0m0.019s,27
458,ferret,simmedium,gcc-pthreads,4,0m0.723s,0m1.169s,0m0.044s,27
459,ferret,simlarge,gcc-pthreads,4,0m3.024s,0m6.647s,0m0.135s,27
460,ferret,native,gcc-pthreads,4,4m44.790,6m13.527,0m2.222s,27
461,ferret,simdev,gcc-pthreads,4,0m0.022s,0m0.024s,0m0.009s,28
462,ferret,simsmall,gcc-pthreads,4,0m0.279s,0m0.367s,0m0.014s,28
463,ferret,simmedium,gcc-pthreads,4,0m0.755s,0m1.198s,0m0.046s,28
464,ferret,simlarge,gcc-pthreads,4,0m2.871s,0m5.859s,0m0.113s,28
465,ferret,native,gcc-pthreads,4,4m47.239,6m14.502,0m2.725s,28
466,ferret,simdev,gcc-pthreads,4,0m0.021s,0m0.029s,0m0.003s,29
467,ferret,simsmall,gcc-pthreads,4,0m0.254s,0m0.334s,0m0.015s,29
468,ferret,simmedium,gcc-pthreads,4,0m0.739s,0m1.190s,0m0.064s,29
469,ferret,simlarge,gcc-pthreads,4,0m2.894s,0m6.521s,0m0.133s,29
470,ferret,native,gcc-pthreads,4,4m45.706,6m15.373,0m2.358s,29
471,ferret,simdev,gcc-pthreads,4,0m0.024s,0m0.029s,0m0.007s,30
472,ferret,simsmall,gcc-pthreads,4,0m0.263s,0m0.344s,0m0.016s,30
473,ferret,simmedium,gcc-pthreads,4,0m0.732s,0m1.172s,0m0.042s,30
474,ferret,simlarge,gcc-pthreads,4,0m2.947s,0m6.523s,0m0.144s,30
475,ferret,native,gcc-pthreads,4,4m49.754,6m16.544,0m2.196s,30
476,ferret,simdev,gcc-pthreads,4,0m0.023s,0m0.030s,0m0.005s,31
477,ferret,simsmall,gcc-pthreads,4,0m0.260s,0m0.344s,0m0.018s,31
478,ferret,simmedium,gcc-pthreads,4,0m0.723s,0m1.168s,0m0.053s,31
479,ferret,simlarge,gcc-pthreads,4,0m2.984s,0m5.960s,0m0.139s,31
480,ferret,native,gcc-pthreads,4,4m45.471,6m14.156,0m2.380s,31
481,ferret,simdev,gcc-pthreads,4,0m0.024s,0m0.031s,0m0.004s,32
482,ferret,simsmall,gcc-pthreads,4,0m0.282s,0m0.368s,0m0.018s,32
483,ferret,simmedium,gcc-pthreads,4,0m0.763s,0m1.244s,0m0.048s,32
484,ferret,simlarge,gcc-pthreads,4,0m3.091s,0m6.672s,0m0.131s,32
485,ferret,native,gcc-pthreads,4,4m48.742,6m21.667,0m2.316s,32
486,ferret,simdev,gcc-pthreads,8,0m0.057s,0m0.025s,0m0.005s,1
487,ferret,simsmall,gcc-pthreads,8,0m0.431s,0m0.376s,0m0.019s,1
488,ferret,simmedium,gcc-pthreads,8,0m1.368s,0m1.241s,0m0.083s,1
489,ferret,simlarge,gcc-pthreads,8,0m7.542s,0m7.188s,0m0.162s,1
490,ferret,native,gcc-pthreads,8,6m39.119,6m27.856,0m2.324s,1
491,ferret,simdev,gcc-pthreads,8,0m0.024s,0m0.027s,0m0.008s,2
492,ferret,simsmall,gcc-pthreads,8,0m0.272s,0m0.353s,0m0.013s,2
493,ferret,simmedium,gcc-pthreads,8,0m0.875s,0m1.228s,0m0.046s,2
494,ferret,simlarge,gcc-pthreads,8,0m3.994s,0m7.068s,0m0.176s,2
495,ferret,native,gcc-pthreads,8,4m45.511,6m10.758,0m2.348s,2
496,ferret,simdev,gcc-pthreads,8,0m0.023s,0m0.029s,0m0.005s,3
497,ferret,simsmall,gcc-pthreads,8,0m0.274s,0m0.358s,0m0.023s,3
498,ferret,simmedium,gcc-pthreads,8,0m0.766s,0m1.244s,0m0.048s,3
499,ferret,simlarge,gcc-pthreads,8,0m3.516s,0m7.197s,0m0.126s,3
500,ferret,native,gcc-pthreads,8,4m54.827,6m33.379,0m2.698s,3
501,ferret,simdev,gcc-pthreads,8,0m0.023s,0m0.029s,0m0.006s,4
502,ferret,simsmall,gcc-pthreads,8,0m0.275s,0m0.360s,0m0.016s,4
503,ferret,simmedium,gcc-pthreads,8,0m0.765s,0m1.225s,0m0.062s,4
504,ferret,simlarge,gcc-pthreads,8,0m3.082s,0m6.239s,0m0.125s,4
505,ferret,native,gcc-pthreads,8,4m57.565,6m27.267,0m2.373s,4
506,ferret,simdev,gcc-pthreads,8,0m0.021s,0m0.030s,0m0.003s,5
507,ferret,simsmall,gcc-pthreads,8,0m0.252s,0m0.334s,0m0.015s,5
508,ferret,simmedium,gcc-pthreads,8,0m0.776s,0m1.249s,0m0.050s,5
509,ferret,simlarge,gcc-pthreads,8,0m3.024s,0m6.093s,0m0.180s,5
510,ferret,native,gcc-pthreads,8,4m46.675,6m33.112,0m3.169s,5
511,ferret,simdev,gcc-pthreads,8,0m0.023s,0m0.028s,0m0.006s,6
512,ferret,simsmall,gcc-pthreads,8,0m0.252s,0m0.326s,0m0.018s,6
513,ferret,simmedium,gcc-pthreads,8,0m0.751s,0m1.261s,0m0.056s,6
514,ferret,simlarge,gcc-pthreads,8,0m3.050s,0m6.150s,0m0.173s,6
515,ferret,native,gcc-pthreads,8,5m0.309s,6m31.438,0m2.824s,6
516,ferret,simdev,gcc-pthreads,8,0m0.024s,0m0.030s,0m0.006s,7
517,ferret,simsmall,gcc-pthreads,8,0m0.271s,0m0.357s,0m0.018s,7
518,ferret,simmedium,gcc-pthreads,8,0m0.767s,0m1.248s,0m0.049s,7
519,ferret,simlarge,gcc-pthreads,8,0m3.145s,0m6.438s,0m0.170s,7
520,ferret,native,gcc-pthreads,8,4m46.462,6m16.299,0m2.559s,7
521,ferret,simdev,gcc-pthreads,8,0m0.023s,0m0.027s,0m0.007s,8
522,ferret,simsmall,gcc-pthreads,8,0m0.254s,0m0.331s,0m0.018s,8
523,ferret,simmedium,gcc-pthreads,8,0m0.808s,0m1.320s,0m0.050s,8
524,ferret,simlarge,gcc-pthreads,8,0m2.955s,0m6.057s,0m0.170s,8
525,ferret,native,gcc-pthreads,8,5m0.712s,6m35.497,0m2.982s,8
526,ferret,simdev,gcc-pthreads,8,0m0.022s,0m0.028s,0m0.006s,9
527,ferret,simsmall,gcc-pthreads,8,0m0.280s,0m0.364s,0m0.020s,9
528,ferret,simmedium,gcc-pthreads,8,0m0.764s,0m1.275s,0m0.049s,9
529,ferret,simlarge,gcc-pthreads,8,0m3.033s,0m6.199s,0m0.169s,9
530,ferret,native,gcc-pthreads,8,4m51.483,6m28.946,0m2.650s,9
531,ferret,simdev,gcc-pthreads,8,0m0.024s,0m0.028s,0m0.007s,10
532,ferret,simsmall,gcc-pthreads,8,0m0.289s,0m0.367s,0m0.024s,10
533,ferret,simmedium,gcc-pthreads,8,0m0.789s,0m1.323s,0m0.051s,10
534,ferret,simlarge,gcc-pthreads,8,0m3.039s,0m6.295s,0m0.145s,10
535,ferret,native,gcc-pthreads,8,4m48.031,6m15.736,0m2.271s,10
536,ferret,simdev,gcc-pthreads,8,0m0.023s,0m0.031s,0m0.003s,11
537,ferret,simsmall,gcc-pthreads,8,0m0.285s,0m0.371s,0m0.016s,11
538,ferret,simmedium,gcc-pthreads,8,0m0.778s,0m1.274s,0m0.048s,11
539,ferret,simlarge,gcc-pthreads,8,0m3.045s,0m6.775s,0m0.149s,11
540,ferret,native,gcc-pthreads,8,4m48.005,6m31.961,0m1.736s,11
541,ferret,simdev,gcc-pthreads,8,0m0.023s,0m0.028s,0m0.005s,12
542,ferret,simsmall,gcc-pthreads,8,0m0.268s,0m0.357s,0m0.018s,12
543,ferret,simmedium,gcc-pthreads,8,0m0.736s,0m1.183s,0m0.046s,12
544,ferret,simlarge,gcc-pthreads,8,0m3.049s,0m6.527s,0m0.166s,12
545,ferret,native,gcc-pthreads,8,4m46.256,6m28.150,0m2.801s,12
546,ferret,simdev,gcc-pthreads,8,0m0.023s,0m0.029s,0m0.005s,13
547,ferret,simsmall,gcc-pthreads,8,0m0.280s,0m0.374s,0m0.011s,13
548,ferret,simmedium,gcc-pthreads,8,0m0.733s,0m1.210s,0m0.051s,13
549,ferret,simlarge,gcc-pthreads,8,0m2.964s,0m5.959s,0m0.147s,13
550,ferret,native,gcc-pthreads,8,4m53.896,6m26.857,0m2.276s,13
551,ferret,simdev,gcc-pthreads,8,0m0.023s,0m0.024s,0m0.009s,14
552,ferret,simsmall,gcc-pthreads,8,0m0.278s,0m0.364s,0m0.019s,14
553,ferret,simmedium,gcc-pthreads,8,0m0.761s,0m1.243s,0m0.047s,14
554,ferret,simlarge,gcc-pthreads,8,0m3.171s,0m6.538s,0m0.135s,14
555,ferret,native,gcc-pthreads,8,4m59.486,6m32.389,0m2.492s,14
556,ferret,simdev,gcc-pthreads,8,0m0.022s,0m0.026s,0m0.006s,15
557,ferret,simsmall,gcc-pthreads,8,0m0.284s,0m0.375s,0m0.018s,15
558,ferret,simmedium,gcc-pthreads,8,0m0.768s,0m1.278s,0m0.051s,15
559,ferret,simlarge,gcc-pthreads,8,0m3.073s,0m6.423s,0m0.134s,15
560,ferret,native,gcc-pthreads,8,5m0.441s,6m36.642,0m2.909s,15
561,ferret,simdev,gcc-pthreads,8,0m0.024s,0m0.028s,0m0.007s,16
562,ferret,simsmall,gcc-pthreads,8,0m0.257s,0m0.335s,0m0.015s,16
563,ferret,simmedium,gcc-pthreads,8,0m0.810s,0m1.330s,0m0.045s,16
564,ferret,simlarge,gcc-pthreads,8,0m3.172s,0m6.715s,0m0.155s,16
565,ferret,native,gcc-pthreads,8,4m48.782,6m14.507,0m2.073s,16
566,ferret,simdev,gcc-pthreads,8,0m0.022s,0m0.029s,0m0.004s,17
567,ferret,simsmall,gcc-pthreads,8,0m0.277s,0m0.362s,0m0.015s,17
568,ferret,simmedium,gcc-pthreads,8,0m0.737s,0m1.160s,0m0.058s,17
569,ferret,simlarge,gcc-pthreads,8,0m3.051s,0m6.672s,0m0.149s,17
570,ferret,native,gcc-pthreads,8,4m51.359,6m22.233,0m3.315s,17
571,ferret,simdev,gcc-pthreads,8,0m0.023s,0m0.028s,0m0.007s,18
572,ferret,simsmall,gcc-pthreads,8,0m0.282s,0m0.359s,0m0.018s,18
573,ferret,simmedium,gcc-pthreads,8,0m0.759s,0m1.217s,0m0.061s,18
574,ferret,simlarge,gcc-pthreads,8,0m3.015s,0m6.537s,0m0.163s,18
575,ferret,native,gcc-pthreads,8,4m56.852,6m32.279,0m2.489s,18
576,ferret,simdev,gcc-pthreads,8,0m0.024s,0m0.025s,0m0.009s,19
577,ferret,simsmall,gcc-pthreads,8,0m0.258s,0m0.335s,0m0.019s,19
578,ferret,simmedium,gcc-pthreads,8,0m0.775s,0m1.231s,0m0.046s,19
579,ferret,simlarge,gcc-pthreads,8,0m3.076s,0m6.625s,0m0.159s,19
580,ferret,native,gcc-pthreads,8,4m58.625,6m31.956,0m2.505s,19
581,ferret,simdev,gcc-pthreads,8,0m0.022s,0m0.028s,0m0.006s,20
582,ferret,simsmall,gcc-pthreads,8,0m0.266s,0m0.348s,0m0.018s,20
583,ferret,simmedium,gcc-pthreads,8,0m0.763s,0m1.236s,0m0.054s,20
584,ferret,simlarge,gcc-pthreads,8,0m2.953s,0m5.992s,0m0.167s,20
585,ferret,native,gcc-pthreads,8,4m45.003,6m24.619,0m1.931s,20
586,ferret,simdev,gcc-pthreads,8,0m0.023s,0m0.027s,0m0.005s,21
587,ferret,simsmall,gcc-pthreads,8,0m0.259s,0m0.348s,0m0.013s,21
588,ferret,simmedium,gcc-pthreads,8,0m0.766s,0m1.282s,0m0.048s,21
589,ferret,simlarge,gcc-pthreads,8,0m3.125s,0m6.541s,0m0.156s,21
590,ferret,native,gcc-pthreads,8,4m50.760,6m34.065,0m3.518s,21
591,ferret,simdev,gcc-pthreads,8,0m0.022s,0m0.029s,0m0.004s,22
592,ferret,simsmall,gcc-pthreads,8,0m0.252s,0m0.328s,0m0.017s,22
593,ferret,simmedium,gcc-pthreads,8,0m0.766s,0m1.267s,0m0.044s,22
594,ferret,simlarge,gcc-pthreads,8,0m3.117s,0m6.533s,0m0.110s,22
595,ferret,native,gcc-pthreads,8,4m45.470,6m16.948,0m3.588s,22
596,ferret,simdev,gcc-pthreads,8,0m0.023s,0m0.026s,0m0.007s,23
597,ferret,simsmall,gcc-pthreads,8,0m0.271s,0m0.351s,0m0.022s,23
598,ferret,simmedium,gcc-pthreads,8,0m0.790s,0m1.316s,0m0.049s,23
599,ferret,simlarge,gcc-pthreads,8,0m3.004s,0m6.515s,0m0.129s,23
600,ferret,native,gcc-pthreads,8,4m48.829,6m13.504,0m2.045s,23
601,ferret,simdev,gcc-pthreads,8,0m0.024s,0m0.028s,0m0.007s,24
602,ferret,simsmall,gcc-pthreads,8,0m0.254s,0m0.328s,0m0.017s,24
603,ferret,simmedium,gcc-pthreads,8,0m0.800s,0m1.256s,0m0.063s,24
604,ferret,simlarge,gcc-pthreads,8,0m3.246s,0m6.314s,0m0.140s,24
605,ferret,native,gcc-pthreads,8,4m44.339,6m18.540,0m2.827s,24
606,ferret,simdev,gcc-pthreads,8,0m0.021s,0m0.027s,0m0.004s,25
607,ferret,simsmall,gcc-pthreads,8,0m0.256s,0m0.339s,0m0.015s,25
608,ferret,simmedium,gcc-pthreads,8,0m0.729s,0m1.198s,0m0.058s,25
609,ferret,simlarge,gcc-pthreads,8,0m3.126s,0m6.539s,0m0.121s,25
610,ferret,native,gcc-pthreads,8,4m47.450,6m19.661,0m3.481s,25
611,ferret,simdev,gcc-pthreads,8,0m0.023s,0m0.029s,0m0.006s,26
612,ferret,simsmall,gcc-pthreads,8,0m0.258s,0m0.337s,0m0.015s,26
613,ferret,simmedium,gcc-pthreads,8,0m0.731s,0m1.183s,0m0.050s,26
614,ferret,simlarge,gcc-pthreads,8,0m3.122s,0m6.351s,0m0.142s,26
615,ferret,native,gcc-pthreads,8,4m50.976,6m27.631,0m3.422s,26
616,ferret,simdev,gcc-pthreads,8,0m0.023s,0m0.024s,0m0.008s,27
617,ferret,simsmall,gcc-pthreads,8,0m0.266s,0m0.348s,0m0.013s,27
618,ferret,simmedium,gcc-pthreads,8,0m0.730s,0m1.192s,0m0.057s,27
619,ferret,simlarge,gcc-pthreads,8,0m2.997s,0m6.297s,0m0.121s,27
620,ferret,native,gcc-pthreads,8,4m54.700,6m26.806,0m2.567s,27
621,ferret,simdev,gcc-pthreads,8,0m0.024s,0m0.031s,0m0.005s,28
622,ferret,simsmall,gcc-pthreads,8,0m0.278s,0m0.353s,0m0.025s,28
623,ferret,simmedium,gcc-pthreads,8,0m0.773s,0m1.269s,0m0.053s,28
624,ferret,simlarge,gcc-pthreads,8,0m2.965s,0m6.331s,0m0.158s,28
625,ferret,native,gcc-pthreads,8,4m45.765,6m15.749,0m2.948s,28
626,ferret,simdev,gcc-pthreads,8,0m0.022s,0m0.029s,0m0.005s,29
627,ferret,simsmall,gcc-pthreads,8,0m0.273s,0m0.348s,0m0.019s,29
628,ferret,simmedium,gcc-pthreads,8,0m0.785s,0m1.242s,0m0.045s,29
629,ferret,simlarge,gcc-pthreads,8,0m2.950s,0m6.225s,0m0.165s,29
630,ferret,native,gcc-pthreads,8,4m45.167,6m21.297,0m1.852s,29
631,ferret,simdev,gcc-pthreads,8,0m0.023s,0m0.028s,0m0.005s,30
632,ferret,simsmall,gcc-pthreads,8,0m0.253s,0m0.330s,0m0.017s,30
633,ferret,simmedium,gcc-pthreads,8,0m0.740s,0m1.244s,0m0.054s,30
634,ferret,simlarge,gcc-pthreads,8,0m3.043s,0m6.140s,0m0.145s,30
635,ferret,native,gcc-pthreads,8,4m45.408,6m20.972,0m3.091s,30
636,ferret,simdev,gcc-pthreads,8,0m0.022s,0m0.027s,0m0.005s,31
